position,publicwww_rank,domain,typeform_indexed_match,indexed_typeform_urls,typeform_form_urls,combined_typeform_urls,publicwww_email_candidate_count,publicwww_email_candidates,combined_email_candidates,email_visibility,corporate_status,scan_mode,verification_eligible_emails,valid_emails,invalid_emails,risky_emails,unknown_emails,verification_summary
14241,>30M,d-hitentertainment.com,no,,,,0,,info@d-hitentertainment.com,showing_email_candidates,not_flagged,contact_pages,info@d-hitentertainment.com,,,,info@d-hitentertainment.com,valid=0; invalid=0; risky=0; unknown=1
14242,>30M,kerriemoraleemua.com,no,,,,0,,info@kerriemoraleemua.com,showing_email_candidates,not_flagged,contact_pages,info@kerriemoraleemua.com,,,,info@kerriemoraleemua.com,valid=0; invalid=0; risky=0; unknown=1
14243,>30M,fujitsukakoumuten.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14244,>30M,xtmlive.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14245,>30M,consiglidesign.com,yes,,,https://form.typeform.com/to/WEQ7zDoq ; https://form.typeform.com/to/Ypc4rrla,0,,consigli_aq_team_insights_23_16x9_ai_art_framed_1@1.5x-1 ; consigli_aq_team_insights_23_16x9_ai_art_framed_1@1.5x-1-scaled.jpg ; consigli_aq_team_insights_23_16x9_ai_art_framed_2@1.5x ; consigli_aq_team_insights_23_16x9_ai_art_framed_2@1.5x-scaled.jpg ; consigli_aq_team_insights_23_16x9_ai_art_framed_3@1.5x ; consigli_aq_team_insights_23_16x9_ai_art_framed_3@1.5x-scaled.jpg ; consigli_aq_team_insights_23_16x9_ai_art_framed_4@1.5x ; consigli_aq_team_insights_23_16x9_ai_art_framed_4@1.5x-scaled.jpg ; consigli_aq_team_insights_23_16x9_ai_art_framed_5@1.5x ; consigli_aq_team_insights_23_16x9_ai_art_framed_5@1.5x-scaled.jpg ; consigli_aq_team_insights_23_16x9_ai_art_framed_6@1.5x ; consigli_aq_team_insights_23_16x9_ai_art_framed_6@1.5x-scaled.jpg ; consigli_aq_team_insights_23_16x9_ai_art_framed_7@1.5x ; consigli_aq_team_insights_23_16x9_ai_art_framed_7@1.5x-scaled.jpg ; mark@consiglidesign.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14246,>30M,earthcommunity.co.jp,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14247,>30M,dcchartersports.org,no,,,,0,,pcsaadc@gmail.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14248,>30M,teexpert.tech,yes,,,https://embed.typeform.com/ ; https://form.typeform.com/to/Ie0CZCXd,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14249,>30M,openmind-solutions.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14250,>30M,cartacx.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14251,>30M,thetastatistik.com,no,,,,0,,admin@thetastatistic.com ; thetastatistik@gmail.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14252,>30M,blocklayerhq.com,yes,,,https://blocklayer.typeform.com/to/LoPlR1PT ; https://embed.typeform.com/,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14253,>30M,passe-ici.fr,no,,,,0,,contact@narrative.info ; contact@passe-ici.fr ; leaflet@1.3.1 ; ncontact@huma-num.fr ; ncontact@narrative.info ; u003econtact@passe-ici.fr,showing_email_candidates,not_flagged,contact_pages,contact@passe-ici.fr,,contact@passe-ici.fr,,,valid=0; invalid=1; risky=0; unknown=0
14254,>30M,ascan.io,no,,,,0,,jquery.counterup@2.1.0,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14255,>30M,extra-cheese.com,yes,,,https://ppbwcxpew6x.typeform.com/to/Uux79FZv,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14256,>30M,911injuryrelief.com,yes,,,https://embed.typeform.com/ ; https://klicker.typeform.com/to/Bl2hY7bC,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14257,>30M,bungalow-21.com,no,,,,0,,serviceclient@theatremadeleine.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14258,>30M,hamamartshub.org,yes,,,https://hamamartshub.typeform.com/to/cmNBae ; https://hamamartshub.typeform.com/to/EOzyRL ; https://hamamartshub.typeform.com/to/jopEcB ; https://hamamartshub.typeform.com/to/Jq1kZ7,0,,info@hamamartshub.org,showing_email_candidates,not_flagged,contact_pages,info@hamamartshub.org,,,,info@hamamartshub.org,valid=0; invalid=0; risky=0; unknown=1
14259,>30M,thegood.works,yes,,,https://v5m7gwmoeek.typeform.com/to/RProUXq1 ; https://v5m7gwmoeek.typeform.com/to/z7042o5R,0,,cara@thegood.works ; hello@thegood.works,showing_email_candidates,not_flagged,contact_pages,hello@thegood.works,hello@thegood.works,,,,valid=1; invalid=0; risky=0; unknown=0
14260,>30M,mindsetstrategypartner.com,yes,,,https://pnvfo4xaidr.typeform.com/to/XP0AxLV3,0,,denzel.design@gmail.com ; ionicons@5.0.0,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14261,>30M,matatuhifoundation.co.nz,yes,,,https://embed.typeform.com/ ; https://matatuhi-foundation.typeform.com/to/F0SI33,0,,info@matatuhifoundation.co.nz,showing_email_candidates,not_flagged,contact_pages,info@matatuhifoundation.co.nz,,,,info@matatuhifoundation.co.nz,valid=0; invalid=0; risky=0; unknown=1
14262,>30M,scottishmugs.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14263,>30M,hopefulbuilder.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14264,>30M,immobilien-kochs.com,yes,,,https://schildroth.typeform.com/to/KqPYBP9g,0,,info@immobilien-kochs.com,showing_email_candidates,not_flagged,contact_pages,info@immobilien-kochs.com,,,,info@immobilien-kochs.com,valid=0; invalid=0; risky=0; unknown=1
14265,>30M,hiroshima-koukan.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14266,>30M,fromagesrumba.com,yes,,,https://0d2u6c7xk6s.typeform.com/to/EgwWaGOA,0,,fromageslatino@gmail.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14267,>30M,movingforwarddigitalmarketing.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14268,>30M,myulc.org,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14269,>30M,dananglocalfood.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14270,>30M,vdlservices.nl,no,,,,0,,info@vdlservices.nl ; naam@bedrijf.nl ; u003einfo@vdlservices.nl,showing_email_candidates,not_flagged,contact_pages,info@vdlservices.nl,,,,info@vdlservices.nl,valid=0; invalid=0; risky=0; unknown=1
14271,>30M,starc.technology,yes,,,https://form.typeform.com/to/ztU7kjEx,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14272,>30M,loop-card.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14273,>30M,memariart.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14274,>30M,holabro.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14275,>30M,goldstandardestatesales.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14276,>30M,741.studio,yes,,,https://form.typeform.com/to/VmiA3c6t,0,,hello@741.studio ; lenis@1.2.3 ; splide@3.2.2,showing_email_candidates,not_flagged,contact_pages,hello@741.studio,hello@741.studio,,,,valid=1; invalid=0; risky=0; unknown=0
14277,>30M,entrepreneurshipworldcup.com,no,,,,0,,ceo@abc.com ; info@entrepreneurshipworldcup.com,showing_email_candidates,not_flagged,contact_pages,info@entrepreneurshipworldcup.com,,,,info@entrepreneurshipworldcup.com,valid=0; invalid=0; risky=0; unknown=1
14278,>30M,propertystylingqld.com.au,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14279,>30M,evogenlab.ru,no,,,,0,,info@evogenlab.ru,showing_email_candidates,not_flagged,contact_pages,info@evogenlab.ru,,,,info@evogenlab.ru,valid=0; invalid=0; risky=0; unknown=1
14280,>30M,paillard.site,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14281,>30M,lynk.marketing,yes,,,https://form.typeform.com/to/GbGat5NH,0,,cropped-fichier-1@300x-180x180.webp ; cropped-fichier-1@300x-192x192.webp ; cropped-fichier-1@300x-270x270.webp ; cropped-fichier-1@300x-32x32.webp ; cropped-fichier-1@300x.webp ; fichier-1@300x-300x186.webp ; fichier-1@300x-768x477.webp ; fichier-1@300x.webp ; info@lynk360.ch ; moreau@example.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14282,>30M,eleonorederichecour.com,yes,,,https://f9mhf3qfo80.typeform.com/to/Ot3qqhOI,0,,eleonorederichecour@gmail.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14283,>30M,mustafa-inan.com,yes,,,https://musti89.typeform.com/to/H6pN8Q,0,,info@mustafa-inan.com,showing_email_candidates,not_flagged,contact_pages,info@mustafa-inan.com,,,,info@mustafa-inan.com,valid=0; invalid=0; risky=0; unknown=1
14284,>30M,richnerlive.com,yes,,,https://richnerlive.typeform.com/ ; https://richnerlive.typeform.com/to/AP2rDd ; https://richnerlive.typeform.com/to/Ctohuqty ; https://richnerlive.typeform.com/to/fkXy8zf7 ; https://richnerlive.typeform.com/to/MqpoFbRo,0,,aamato@liherald.com ; aamato@richnerlive.com ; srichner@liherald.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14285,>30M,stuut.beer,yes,,,https://brasseriecaulier.typeform.com/to/pjJxIlHR,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14286,>30M,cheylesmore.com,no,,,http://form.typeform.com/ ; http://renderer-assets.typeform.com/,0,,info@cheylesmore.com ; manny@cheylesmore.com,showing_email_candidates,not_flagged,contact_pages,info@cheylesmore.com,,,,info@cheylesmore.com,valid=0; invalid=0; risky=0; unknown=1
14287,>30M,tbc-capital.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14288,>30M,bostonfintechweek.org,yes,,,https://embed.typeform.com/ ; https://fintechsandbox.typeform.com/to/pc02r4sW ; https://form.typeform.com/to/mo01JogD,0,,about-raised@2x-2.png ; about-sandbox-bg@2x-2.png ; about-startup@2x-2.png ; aos@2.3.1 ; bostonfintechweek@fintechsandbox.org ; david-jegen-mob@2x-2.png ; david-jegen@2x-2.png ; ftsb@calibercorporateadvisers.com ; sarah-biller-mob@2x-2-e1616699239504.png ; sarah-biller@2x-2.png ; visual-bg-mob@2x-3.png ; visual-bg@2x-3.png,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14289,>30M,heatonvences.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14290,>30M,starttowritenow.com,no,,,,0,,joyceblackbooks@gmail.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14291,>30M,concours-make-up-artist.fr,yes,,,https://elysees-marbeuf.typeform.com/to/yeQ3he ; https://embed.typeform.com/,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14292,>30M,eclosio.ong,no,,,,0,,info@eclosio.ong ; info@ong-adg.be,showing_email_candidates,not_flagged,contact_pages,info@eclosio.ong,,,,info@eclosio.ong,valid=0; invalid=0; risky=0; unknown=1
14293,>30M,haeusler-frischeservice.de,yes,,,https://sd-rf.typeform.com/to/LqPR1yc3,0,,bestellung@haeusler-frischeservice.de,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14294,>30M,dermatopia.it,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14295,>30M,sigmab.co.jp,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14296,>30M,botlabs.in,no,,,,0,,botlabs@ideasplus.co.in,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14297,>30M,hutchmedia.group,yes,,,,0,,hello@hutchmedia.group,showing_email_candidates,not_flagged,contact_pages,hello@hutchmedia.group,hello@hutchmedia.group,,,,valid=1; invalid=0; risky=0; unknown=0
14298,>30M,factoconsultoria.com,yes,,,https://f2asw7nxt6s.typeform.com/to/ycyObOvh,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14299,>30M,servicetag.se,yes,,,https://embed.typeform.com/ ; https://form.typeform.com/to/zBfyOz9I,0,,info@myqr.se ; mikael@myqr.se,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14300,>30M,thekingdomtattoo.com,yes,,,https://6ttgo0om70k.typeform.com/to/Vwz8qKYj,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14301,>30M,sagaranaika.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14302,>30M,carefuel-lab.net,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14303,>30M,lasolasagency.com,no,,,,0,,you@company.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14304,>30M,jonathantaylorpt.com,yes,,,https://form.typeform.com/to/gwqcfzTA,0,,jonathan@jonathantaylorpt.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14305,>30M,youatyours.com,yes,,,https://youatyours.typeform.com/to/i9mzKh20,0,,mail@youatyours.com ; mervyn@youatyours.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14306,>30M,statusnotify.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14307,>30M,thescholarmentor.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14308,>30M,riverbendfamilydentist.com,yes,,,https://embed.typeform.com/ ; https://revupgroup.typeform.com/to/IwRHGWW9,0,,riverbendfamilydentist@gmail.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14309,>30M,theuptik.com,no,,,https://rzbekwnqvn9.typeform.com/to/U4BuBRDO,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14310,>30M,livinportugal.pt,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14311,>30M,jreu-yokohama1.jp,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14312,>30M,astrolaboral.com.ar,no,,,https://images.typeform.com/,0,,info@astrolaboral.com.ar ; mail@mail.com ; rrhh@astrolaboral.com.ar ; ventas@astrolaboral.com.ar,showing_email_candidates,not_flagged,contact_pages,info@astrolaboral.com.ar,,,,info@astrolaboral.com.ar,valid=0; invalid=0; risky=0; unknown=1
14313,>30M,on-train.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14314,>30M,crnataxes.com,yes,,,https://byei3y9mneo.typeform.com/to/ZocuINHQ,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14315,>30M,sapporo-inter-ds.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14316,>30M,prix-feu-artifice.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14317,>30M,pellecopy.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14318,>30M,shophappyzzzs.com,yes,,,https://form.typeform.com/to/z8THIjcP,0,,sales@shophappyzzzs.com,showing_email_candidates,not_flagged,contact_pages,sales@shophappyzzzs.com,,,,sales@shophappyzzzs.com,valid=0; invalid=0; risky=0; unknown=1
14319,>30M,belgiantech.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14320,>30M,nujek.id,yes,,,,0,,admin@nujek.id,showing_email_candidates,not_flagged,contact_pages,admin@nujek.id,admin@nujek.id,,,,valid=1; invalid=0; risky=0; unknown=0
14321,>30M,dieetpraktijk.be,yes,,,https://form.typeform.com/to/x6F3I1FG,0,,info@dieetpraktijk.be,showing_email_candidates,not_flagged,contact_pages,info@dieetpraktijk.be,,,,info@dieetpraktijk.be,valid=0; invalid=0; risky=0; unknown=1
14322,>30M,rawpido.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14323,>30M,saintdiamonds.com,yes,,,https://contact-saintdiamonds-v1.typeform.com/to/orPECp37,0,,info@saintdiamonds.com,showing_email_candidates,not_flagged,contact_pages,info@saintdiamonds.com,,,,info@saintdiamonds.com,valid=0; invalid=0; risky=0; unknown=1
14324,>30M,cuethecredits.net,yes,,,https://hybred.typeform.com/to/QeL6wT,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14325,>30M,morpheusds.com,no,,,,0,,work@morpheusds.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14326,>30M,bremen-robotics.com,no,,,,0,,info@bremen-robotics.com,showing_email_candidates,not_flagged,contact_pages,info@bremen-robotics.com,,,,info@bremen-robotics.com,valid=0; invalid=0; risky=0; unknown=1
14327,>30M,albion.vc,yes,,,https://form.typeform.com/to/eblytyUk ; https://form.typeform.com/to/YBI6XIjl,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14328,>30M,codigovzla.org,no,,,,0,,cropped-codigovzla-anagrama-amarillo@300x-512x512-180x180.png ; cropped-codigovzla-anagrama-amarillo@300x-512x512-192x192.png ; cropped-codigovzla-anagrama-amarillo@300x-512x512-270x270.png ; cropped-codigovzla-anagrama-amarillo@300x-512x512-32x32.png,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14329,>30M,pioneersnow.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14330,>30M,kompetenzliste.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14331,>30M,iocreoilmiodestino.it,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14332,>30M,cryptosconnects.com,no,,,,0,,contact@cryptosconnects.com ; cryptocurrencywidget@0.0.9.min.js ; otc@cryptosconnects.com,showing_email_candidates,not_flagged,contact_pages,contact@cryptosconnects.com,,contact@cryptosconnects.com,,,valid=0; invalid=1; risky=0; unknown=0
14333,>30M,reachoutgambia.org,yes,,,https://vitamin2.typeform.com/to/zTGPnd,0,,info@reachoutgambia.org,showing_email_candidates,not_flagged,contact_pages,info@reachoutgambia.org,,,,info@reachoutgambia.org,valid=0; invalid=0; risky=0; unknown=1
14334,>30M,kalibermaatwerk.be,no,,,,0,,27da04b30813460e87f25f486869c5ad@o1086387.ingest.sentry.io ; ie11customproperties@4.1.0 ; info@kalibermaatwerk.be,showing_email_candidates,not_flagged,contact_pages,info@kalibermaatwerk.be,,,,info@kalibermaatwerk.be,valid=0; invalid=0; risky=0; unknown=1
14335,>30M,kaisei-kensetsu.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14336,>30M,jyoujima-sumire.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14337,>30M,graphicsofmaya.com,yes,,,https://dp47yogwlrh.typeform.com/to/FMhAE92E,0,,design@graphicsofmaya.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14338,>30M,ralaservices.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14339,>30M,finnishrap.com,no,,,https://embed.typeform.com/,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14340,>30M,potscarepackage.com,yes,,,https://form.typeform.com/to/Qw3s4zcb,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14341,>30M,dinamotdc.com.br,yes,,,,0,,contato@dinamotdc.com.br,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14342,>30M,cda-financial.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14343,>30M,organic-vege.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14344,>30M,bynimble.com,yes,,,https://form.typeform.com/to/fasbOlbP,0,,alex@bynimble.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14345,>30M,halluddstrafikskola.nu,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14346,>30M,cityradiology.com,yes,,,https://embed.typeform.com/ ; https://form.typeform.com/to/RnuTIyNS,0,,info@cityradiology.com,showing_email_candidates,not_flagged,contact_pages,info@cityradiology.com,,,,info@cityradiology.com,valid=0; invalid=0; risky=0; unknown=1
14347,>30M,stclairspadinadental.com,yes,,,https://embed.typeform.com/ ; https://revupgroup.typeform.com/to/RYnsgC3R,0,,info@stclairspadinadental.com,showing_email_candidates,not_flagged,contact_pages,info@stclairspadinadental.com,,,,info@stclairspadinadental.com,valid=0; invalid=0; risky=0; unknown=1
14348,>30M,huttonmonument.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14349,>30M,erupt.site,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14350,>30M,paloalto.club,yes,,,https://form.typeform.com/to/HIBXzg ; https://form.typeform.com/to/V0VYXy,0,,dj@paloalto.club,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14351,>30M,innovatifplus.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14352,>30M,centexmonumentsofwaco.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14353,>30M,strongest-karate.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14354,>30M,wrandl.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14355,>30M,fragjon.de,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14356,>30M,artfx.school,yes,,,https://form.typeform.com/to/moSsgNHf,0,,apply@artfx.fr ; contact@artfx.fr ; jobs@artfx.fr,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14357,>30M,missashleyhair.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14358,>30M,iamfbn.com,yes,,,https://domundo.typeform.com/to/vNH7p8Bx,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14359,>30M,impactbrixton.com,no,,,,0,,hosts@impactbrixton.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14360,>30M,closerssociety.com,no,,,https://embed.typeform.com/,0,,careers@closerssociety.com ; flags@2x.png,showing_email_candidates,not_flagged,contact_pages,careers@closerssociety.com,careers@closerssociety.com,,,,valid=1; invalid=0; risky=0; unknown=0
14361,>30M,jobcampaign.ch,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14362,>30M,greentrade.tech,no,,,,0,,backed-by-future-quest-white@4x-1024x204.png ; backed-by-future-quest-white@4x-1536x307.png ; backed-by-future-quest-white@4x-300x60.png ; backed-by-future-quest-white@4x-768x153.png ; backed-by-future-quest-white@4x.png ; impact@gradetrade.tech ; impact@greentrade.tech,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14363,>30M,la-marine-des-goudes-restaurant-marseille.com,yes,,,https://c7rf3u9sq2r.typeform.com/to/tZh1lYgO,0,,contact@lamarinedesgoudes.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14364,>30M,agence-cause.com,yes,,,https://acxueboymrt.typeform.com/to/zoWFqawk,0,,logo-claranor@2x-1-480x172.png ; logo-claranor@2x-1.png,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14365,>30M,synapsta.com,yes,,,https://embed.typeform.com/ ; https://jeffbienkowski.typeform.com/to/EVphsq,0,,info@synapsta.com,showing_email_candidates,not_flagged,contact_pages,info@synapsta.com,,,,info@synapsta.com,valid=0; invalid=0; risky=0; unknown=1
14366,>30M,tokunaga-j-clinic.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14367,>30M,sdc-ds.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14368,>30M,hoshiji-ds.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
